37	3539	0	"Pittsburgh"	"Alcoa business service center"	Professional & Other Places::Office	40.44807131025643	-80.00314232664614
37	3539	0	"Pittsburgh"	"Manchester Craftsmen's Guild"	Arts & Entertainment::Concert Hall	40.45743699104937	-80.03219806724545
37	3539	0	"Pittsburgh"	"North Shore Garage (Blue 10)"	Professional & Other Places::Parking	40.448796343077454	-80.00329971313477
37	3539	0	"Pittsburgh"	"North Shore Bike Trail"	Outdoors & Recreation::Hiking Trail	40.446491689725214	-80.00417980905128
37	3539	0	"Pittsburgh"	"Trib Total Media"	Professional & Other Places::Office	40.44885757675933	-80.0085997581482
37	3539	0	"Pittsburgh"	"Art Rooney Statue"	Outdoors & Recreation::Sculpture Garden	40.445927	-80.014288
37	3539	0	"Pittsburgh"	"The Village Tavern"	Nightlife Spot::Bar	40.44148155997307	-80.03368280429689
37	3539	0	"Pittsburgh"	"Mullens Bar & Grill"	Nightlife Spot::Sports Bar	40.448396281649615	-80.00405877828598
37	3539	0	"Pittsburgh"	"Gold Lot 1"	Professional & Other Places::Parking	40.447175671351786	-80.01209735870361
37	3539	0	"Pittsburgh"	"The Point (where 3 Rivers meet!)"	Arts & Entertainment::General Entertainment	40.44236166434529	-80.01062284352764
37	3539	0	"Pittsburgh"	"Whittier Elementary School"	College & University::College Classroom	40.43601751327515	-80.018829703331
37	3539	0	"Pittsburgh"	"Club 3000"	Arts & Entertainment::Stadium::Baseball Stadium	40.44684600830078	-80.00605773925781
37	3539	0	"Pittsburgh"	"Gold Lot 4"	Professional & Other Places::Parking	40.44709743138981	-80.00847157836512
37	3539	0	"Pittsburgh"	"Grandview Saloon"	Food::American Restaurant	40.438165	-80.018512
37	3539	0	"Pittsburgh"	"Life Sized Mousetrap"	Arts & Entertainment::General Entertainment	40.445438385009766	-80.0174789428711
37	3539	0	"Pittsburgh"	"Microsoft"	Professional & Other Places::Office	40.447883	-80.00314
37	3539	0	"Pittsburgh"	"Red Lot 6"	Professional & Other Places::Parking	40.448402404785156	-80.00621032714844
37	3539	0	"Pittsburgh"	"Wheelhouse Bar & Grill"	Food::American Restaurant	40.44662305839456	-80.02168409140756
37	3539	0	"Pittsburgh"	"Gate A"	Arts & Entertainment::Stadium::Football Stadium	40.44585297831095	-80.01525163650513
37	3539	0	"Pittsburgh"	"Primanti Bros."	Food::Sandwich Place	40.446938894880695	-80.00584781169891
